,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,emoji_count
492,1231672774785208326,1231672774785208326,2020-02-24 04:10:47 Malay Peninsula Standard Time,2020-02-24,04:10:47,800,721109093,vitalyul,Vitaly Ulyanov,"{'type': 'Point', 'coordinates': [56.5, 84.9667]}",prolongation of new year atmosphere climate let save ice sculptures ice rinks and winter weather when spring is already in moscow because of the weather new year decorations are not am not removed for a long time fairy https t co tejb lepbf,en,[],['https://www.instagram.com/p/B87ByhFnVmK/?igshid=1l79382dpfiw3'],[],0,0,0,"('', 0)",[],https://twitter.com/VitalyUl/status/1231672774785208326,False,,0,,,"55.03976,82.91016,300km",,,,,[],,,,,0
493,1230798243702829057,1230798243702829057,2020-02-21 18:15:43 Malay Peninsula Standard Time,2020-02-21,18:15:43,800,721109093,vitalyul,Vitaly Ulyanov,"{'type': 'Point', 'coordinates': [55.0167, 82.9333]}",siberian frozes ice and big snow drifts dry air a lot of solar days when i arrived to syberia i was afraid of this climate because i did not used to such weather but sooner i adapted to these weather https t co tlxbm sfax,en,[],['https://www.instagram.com/p/B800GXpHTqb/?igshid=1dsxk5lgx4z74'],[],0,0,0,"('', 0)",[],https://twitter.com/VitalyUl/status/1230798243702829057,False,,0,,,"55.03976,82.91016,300km",,,,,[],,,,,0
494,1589923851839803392,1589726419156103168,2022-11-08 18:12:40 Malay Peninsula Standard Time,2022-11-08,18:12:40,800,25987264,mungo_5,Keith Svarožić,, starmer is a racist and a climate denier and that has that is what you mean by pragmatism all decent people reject it,en,"['mgosney1', 'craigymac1979']",[],[],1,0,0,"('', 0)",[],https://twitter.com/Mungo_5/status/1589923851839803392,False,,0,,,"55.03976,82.91016,300km",,,,,"[{'screen_name': 'MGosney1', 'name': 'Michelle Gosney', 'id': '761269389496909824'}, {'screen_name': 'CraigyMac1979', 'name': 'Craig', 'id': '303140456'}]",,,,,0
495,1483126206363013128,1483126206363013128,2022-01-18 01:16:57 Malay Peninsula Standard Time,2022-01-18,01:16:57,800,1457950318558318592,screeny42,Screeny 42,,im glad that we use coal for heat production in siberia siberia climate coal https t co dkda pqgcf,en,[],[],['https://pbs.twimg.com/media/FJUfbKCX0AEIxL6.jpg'],0,0,1,"('', 0)",[],https://twitter.com/Screeny42/status/1483126206363013128,False,,1,https://pbs.twimg.com/media/FJUfbKCX0AEIxL6.jpg,,"55.03976,82.91016,300km",,,,,[],,,,,0
496,1589923851839803392,1589726419156103168,2022-11-08 18:12:40 Malay Peninsula Standard Time,2022-11-08,18:12:40,800,25987264,mungo_5,Keith Svarožić,, starmer is a racist and a climate denier and that has that is what you mean by pragmatism all decent people reject it,en,"['mgosney1', 'craigymac1979']",[],[],1,0,0,"('', 0)",[],https://twitter.com/Mungo_5/status/1589923851839803392,False,,0,,,"55.03976,82.91016,300km",,,,,"[{'screen_name': 'MGosney1', 'name': 'Michelle Gosney', 'id': '761269389496909824'}, {'screen_name': 'CraigyMac1979', 'name': 'Craig', 'id': '303140456'}]",,,,,0
497,1483126206363013128,1483126206363013128,2022-01-18 01:16:57 Malay Peninsula Standard Time,2022-01-18,01:16:57,800,1457950318558318592,screeny42,Screeny 42,,im glad that we use coal for heat production in siberia siberia climate coal https t co dkda pqgcf,en,[],[],['https://pbs.twimg.com/media/FJUfbKCX0AEIxL6.jpg'],0,0,1,"('', 0)",[],https://twitter.com/Screeny42/status/1483126206363013128,False,,1,https://pbs.twimg.com/media/FJUfbKCX0AEIxL6.jpg,,"55.03976,82.91016,300km",,,,,[],,,,,0
498,1463258074374881284,1068164656454348801,2021-11-24 05:28:05 Malay Peninsula Standard Time,2021-11-24,05:28:05,800,1068126684333907971,roubelp,Roubel Oleg Petrovich,,lower prescription drug costs universal preschool affordable child care lower health care costs historic investments on climate theyre all within our reach with the build back better act lets get it done ,en,[],[],[],0,0,1,"('', 0)",[],https://twitter.com/RoubelP/status/1463258074374881284,False,,0,,,"54.99471,73.36476,300km",,,,,[],,,,,0
499,1589719887836237825,1589719887836237825,2022-11-08 04:42:11 Malay Peninsula Standard Time,2022-11-08,04:42:11,800,361118382,ifortknox,КАЦ 🇰🇪🇾🇪🇵🇸🍂,,i get calling out the nba for its own complicity in the climate of hate but the wealthy and powerful do not give a shit about being called out for hypocrisy hypocrisy can only ever be weaponised against the less powerful https t co f bydqwn s,en,[],[],['https://pbs.twimg.com/media/Fg_Ry9qXwAMdnJ7.jpg'],0,1,0,"('', 0)",[],https://twitter.com/iFortknox/status/1589719887836237825,False,,1,https://pbs.twimg.com/media/Fg_Ry9qXwAMdnJ7.jpg,,"55.76767,60.73232,300km",,,,,[],,,,,0
500,1589719887836237825,1589719887836237825,2022-11-08 04:42:11 Malay Peninsula Standard Time,2022-11-08,04:42:11,800,361118382,ifortknox,КАЦ 🇰🇪🇾🇪🇵🇸🍂,,i get calling out the nba for its own complicity in the climate of hate but the wealthy and powerful do not give a shit about being called out for hypocrisy hypocrisy can only ever be weaponised against the less powerful https t co f bydqwn s,en,[],[],['https://pbs.twimg.com/media/Fg_Ry9qXwAMdnJ7.jpg'],0,1,0,"('', 0)",[],https://twitter.com/iFortknox/status/1589719887836237825,False,,1,https://pbs.twimg.com/media/Fg_Ry9qXwAMdnJ7.jpg,,"55.76767,60.73232,300km",,,,,[],,,,,0
501,1553640402254700544,1553640402254700544,2022-07-31 15:15:11 Malay Peninsula Standard Time,2022-07-31,15:15:11,800,361118382,ifortknox,КАЦ 🇰🇪🇾🇪🇵🇸🍂,,america is mobilising its warships around china burning fossils fuel and polluting the environment just so its geriatric speaker can visit a chinese territory and yet that county still finds the nerve the lecture poor countries about the dangers of climate change lmao,en,[],[],[],0,0,1,"('', 0)",[],https://twitter.com/iFortknox/status/1553640402254700544,False,,0,,,"55.76767,60.73232,300km",,,,,[],,,,,0
502,1541065338908991488,1541065338908991488,2022-06-26 22:26:23 Malay Peninsula Standard Time,2022-06-26,22:26:23,800,2345310302,andyshttkris,☭♫♪BLUESMAN 979♪♫☭ 🇷🇺,, the climate stripes debut https t co q ni rc blues https t co kcka ckjvc,en,"['malov5619', 'e5rkgpitgutytsr']",['https://rutracker.org/forum/viewtopic.php?t=6229684'],['https://pbs.twimg.com/media/FWL2ugcX0AIFHkV.jpg'],0,0,1,"('', 0)",[],https://twitter.com/Andyshttkris/status/1541065338908991488,False,,1,https://pbs.twimg.com/media/FWL2ugcX0AIFHkV.jpg,,"55.76767,60.73232,300km",,,,,[],,,,,0
503,1520370204303413253,1520370204303413253,2022-04-30 19:51:18 Malay Peninsula Standard Time,2022-04-30,19:51:18,800,50598384,clawjaw,Мэтт,,so they have invented a mask for cows so they burp less methane into the air and they have also invented a food to stop them farting as much i do not speak for everyone but would not it be easier to just kill and eat them if they are that bad for the climate ,en,[],[],[],0,0,0,"('', 0)",[],https://twitter.com/Clawjaw/status/1520370204303413253,False,,0,,,"55.76767,60.73232,300km",,,,,[],,,,,0
504,1500977239717867525,1449451259438718981,2022-03-08 07:30:35 Malay Peninsula Standard Time,2022-03-08,07:30:35,800,928402674336202752,calvolleyfan,Cal Volleyball & Beach Volleyball Fans,, karpol too felt that training his players in varying climates could boost a players growth believing that alternately training his players in the oft frigid ural region amp the mild climate in croatia could add as much as inches to a players height https t co ltkxykhdx,en,[],[],['https://pbs.twimg.com/media/FNSK18lVUAAN0_v.jpg'],0,0,0,"('', 0)",[],https://twitter.com/CalVolleyFan/status/1500977239717867525,False,,1,https://pbs.twimg.com/media/FNSK18lVUAAN0_v.jpg,,"55.76767,60.73232,300km",,,,,[],,,,,0
505,1418917493662494730,1418917493662494730,2021-07-24 20:54:27 Malay Peninsula Standard Time,2021-07-24,20:54:27,800,139379097,curini,LuigiC,,how science lost the publics trust from climate to covid the politicization of science in the last years has been bad really bad but basically impossible to explain it to scientists nowadays cause its all ignorant voters fault yeah almost https t co cxba hvdvg,en,[],['https://www.wsj.com/articles/covid-china-media-lab-leak-climate-ridley-biden-censorship-coronavirus-11627049477'],[],0,2,12,"('', 0)",[],https://twitter.com/Curini/status/1418917493662494730,False,,0,,,"55.76767,60.73232,300km",,,,,[],,,,,0
506,1589719887836237825,1589719887836237825,2022-11-08 04:42:11 Malay Peninsula Standard Time,2022-11-08,04:42:11,800,361118382,ifortknox,КАЦ 🇰🇪🇾🇪🇵🇸🍂,,i get calling out the nba for its own complicity in the climate of hate but the wealthy and powerful do not give a shit about being called out for hypocrisy hypocrisy can only ever be weaponised against the less powerful https t co f bydqwn s,en,[],[],['https://pbs.twimg.com/media/Fg_Ry9qXwAMdnJ7.jpg'],0,1,0,"('', 0)",[],https://twitter.com/iFortknox/status/1589719887836237825,False,,1,https://pbs.twimg.com/media/Fg_Ry9qXwAMdnJ7.jpg,,"55.76767,60.73232,300km",,,,,[],,,,,0
507,1541065338908991488,1541065338908991488,2022-06-26 22:26:23 Malay Peninsula Standard Time,2022-06-26,22:26:23,800,2345310302,andyshttkris,☭♫♪BLUESMAN 979♪♫☭ 🇷🇺,, the climate stripes debut https t co q ni rc blues https t co kcka ckjvc,en,"['malov5619', 'e5rkgpitgutytsr']",['https://rutracker.org/forum/viewtopic.php?t=6229684'],['https://pbs.twimg.com/media/FWL2ugcX0AIFHkV.jpg'],0,0,1,"('', 0)",[],https://twitter.com/Andyshttkris/status/1541065338908991488,False,,1,https://pbs.twimg.com/media/FWL2ugcX0AIFHkV.jpg,,"55.76767,60.73232,300km",,,,,[],,,,,0
508,1520370204303413253,1520370204303413253,2022-04-30 19:51:18 Malay Peninsula Standard Time,2022-04-30,19:51:18,800,50598384,clawjaw,Мэтт,,so they have invented a mask for cows so they burp less methane into the air and they have also invented a food to stop them farting as much i do not speak for everyone but would not it be easier to just kill and eat them if they are that bad for the climate ,en,[],[],[],0,0,0,"('', 0)",[],https://twitter.com/Clawjaw/status/1520370204303413253,False,,0,,,"55.76767,60.73232,300km",,,,,[],,,,,0
509,1500977239717867525,1449451259438718981,2022-03-08 07:30:35 Malay Peninsula Standard Time,2022-03-08,07:30:35,800,928402674336202752,calvolleyfan,Cal Volleyball & Beach Volleyball Fans,, karpol too felt that training his players in varying climates could boost a players growth believing that alternately training his players in the oft frigid ural region amp the mild climate in croatia could add as much as inches to a players height https t co ltkxykhdx,en,[],[],['https://pbs.twimg.com/media/FNSK18lVUAAN0_v.jpg'],0,0,0,"('', 0)",[],https://twitter.com/CalVolleyFan/status/1500977239717867525,False,,1,https://pbs.twimg.com/media/FNSK18lVUAAN0_v.jpg,,"55.76767,60.73232,300km",,,,,[],,,,,0
510,1462430762825883655,1462393905656340481,2021-11-21 22:40:39 Malay Peninsula Standard Time,2021-11-21,22:40:39,800,50598384,clawjaw,Мэтт,, the royal family are huge fans of that sitcom the good life this climate rubbish living off the land was inevitable from them after the queen passes I am a republican ,en,"['lsw12612672511', 'clarencehouse']",[],[],0,0,0,"('', 0)",[],https://twitter.com/Clawjaw/status/1462430762825883655,False,,0,,,"55.76767,60.73232,300km",,,,,"[{'screen_name': 'LSW12612672511', 'name': 'LSW1', 'id': '3131529893'}, {'screen_name': 'ClarenceHouse', 'name': 'Clarence House', 'id': '208019751'}]",,,,,0
511,1451141348044771333,1451061401615806468,2021-10-21 19:00:32 Malay Peninsula Standard Time,2021-10-21,19:00:32,800,50598384,clawjaw,Мэтт,, i enjoy it when the climate changes as a human being my body needs it the earth also needs the climate to change anyway just going to pop some fuel into our outdoor heater for the chickens https t co mmgdi xfbo,en,['frankiegem57'],[],['https://pbs.twimg.com/tweet_video_thumb/FCN9XAsWYAUpd7-.jpg'],0,0,0,"('', 0)",[],https://twitter.com/Clawjaw/status/1451141348044771333,False,,1,https://pbs.twimg.com/tweet_video_thumb/FCN9XAsWYAUpd7-.jpg,,"55.76767,60.73232,300km",,,,,"[{'screen_name': 'FrankieGem57', 'name': 'Chris (VOTE BACK BETTER) Cooper', 'id': '765575668323213312'}]",,,,,0
512,1447510785358503939,1447353551634767875,2021-10-11 18:33:59 Malay Peninsula Standard Time,2021-10-11,18:33:59,800,50598384,clawjaw,Мэтт,, if the climate is that big of an issue and governments all over the world have caused this that they claim disastrous climate they ve admitted it with their build back better bollocks why are not am not we suing the living out of them i burned my back this summer ,en,['frankiegem57'],[],[],0,0,0,"('', 0)",[],https://twitter.com/Clawjaw/status/1447510785358503939,False,,0,,,"55.76767,60.73232,300km",,,,,"[{'screen_name': 'FrankieGem57', 'name': 'Chris (VOTE BACK BETTER) Cooper', 'id': '765575668323213312'}]",,,,,0
513,1444919405083828234,1444907131317149702,2021-10-04 14:56:46 Malay Peninsula Standard Time,2021-10-04,14:56:46,800,50598384,clawjaw,Мэтт,, they are fighting for a climate but have no idea what climate it is they want so what are they fighting for even fbpe know what they are fighting for they shall they will always lose but at least they know the outcome of what it is they want if achieved https t co qibwwlkq,en,['frankiegem57'],[],['https://pbs.twimg.com/tweet_video_thumb/FA1iiSGWEAMB9mt.jpg'],1,0,0,"('', 0)",[],https://twitter.com/Clawjaw/status/1444919405083828234,False,,1,https://pbs.twimg.com/tweet_video_thumb/FA1iiSGWEAMB9mt.jpg,,"55.76767,60.73232,300km",,,,,"[{'screen_name': 'FrankieGem57', 'name': 'Chris (VOTE BACK BETTER) Cooper', 'id': '765575668323213312'}]",,,,,0
514,1444268187655163906,1443900966034677769,2021-10-02 19:49:03 Malay Peninsula Standard Time,2021-10-02,19:49:03,800,50598384,clawjaw,Мэтт,, we got some eu pansies discussing russia s climate action before this un bollocks russia has already said she shall she will drop a percentage come but these freaks are insisting on zero climate wankers ,en,['frankiegem57'],[],[],0,0,0,"('', 0)",[],https://twitter.com/Clawjaw/status/1444268187655163906,False,,0,,,"55.76767,60.73232,300km",,,,,"[{'screen_name': 'FrankieGem57', 'name': 'Chris (VOTE BACK BETTER) Cooper', 'id': '765575668323213312'}]",,,,,0
515,1440977110722564101,1440699495063293954,2021-09-23 17:51:29 Malay Peninsula Standard Time,2021-09-23,17:51:29,800,50598384,clawjaw,Мэтт,, there has there is a global strike tomorrow the st picture is the u k hundreds of them going on strike the nd is russia just one going on strike for the climate https t co dmvsbneckh,en,['frankiegem57'],[],"['https://pbs.twimg.com/media/E_9hCYtXIAYGGdM.jpg', 'https://pbs.twimg.com/media/E_9hC4lXoAQVRWS.jpg']",0,0,0,"('', 0)",[],https://twitter.com/Clawjaw/status/1440977110722564101,False,,1,https://pbs.twimg.com/media/E_9hCYtXIAYGGdM.jpg,,"55.76767,60.73232,300km",,,,,"[{'screen_name': 'FrankieGem57', 'name': 'Chris (VOTE BACK BETTER) Cooper', 'id': '765575668323213312'}]",,,,,0
516,1438942789052600329,1438935578620354575,2021-09-18 03:07:49 Malay Peninsula Standard Time,2021-09-18,03:07:49,800,50598384,clawjaw,Мэтт,, oh shit so i need to turn off all the diesel generators on our site so we cannot finish our job and my crew does not get paid answer fack off fack the climate the boys and their families come first fack the climate ,en,['frankiegem57'],[],[],0,0,0,"('', 0)",[],https://twitter.com/Clawjaw/status/1438942789052600329,False,,0,,,"55.76767,60.73232,300km",,,,,"[{'screen_name': 'FrankieGem57', 'name': 'Chris (VOTE BACK BETTER) Cooper', 'id': '765575668323213312'}]",,,,,0
517,1418917493662494730,1418917493662494730,2021-07-24 20:54:27 Malay Peninsula Standard Time,2021-07-24,20:54:27,800,139379097,curini,LuigiC,,how science lost the publics trust from climate to covid the politicization of science in the last years has been bad really bad but basically impossible to explain it to scientists nowadays cause its all ignorant voters fault yeah almost https t co cxba hvdvg,en,[],['https://www.wsj.com/articles/covid-china-media-lab-leak-climate-ridley-biden-censorship-coronavirus-11627049477'],[],0,2,12,"('', 0)",[],https://twitter.com/Curini/status/1418917493662494730,False,,0,,,"55.76767,60.73232,300km",,,,,[],,,,,0
518,1589846107709788161,1589846107709788161,2022-11-08 13:03:44 Malay Peninsula Standard Time,2022-11-08,13:03:44,800,1071478219109351424,tommoyerut,Tom Moyer 🇺🇸,,utah has the opportunity to become one of the first republican led states to lead the charge in terms of climate protection and environmental conservation https t co zejym sdg ,en,"['jeremyjones', 'utsnowhydro', 'repjohncurtis', 'protectwinters']",['https://www.sltrib.com/sports/2022/11/04/searching-unicorns-can/'],[],2,6,28,"('', 0)",[],https://twitter.com/TomMoyerUT/status/1589846107709788161,False,,0,,,"58.00760,56.22796,300km",,,,,[],,,,,0
519,1589794052568141824,1589723577070362626,2022-11-08 09:36:53 Malay Peninsula Standard Time,2022-11-08,09:36:53,800,1071478219109351424,tommoyerut,Tom Moyer 🇺🇸,, or caucus,en,"['senatorshoshana', 'sutherlandinst', 'climate']",[],[],0,0,1,"('', 0)",[],https://twitter.com/TomMoyerUT/status/1589794052568141824,False,,0,,,"58.00760,56.22796,300km",,,,,"[{'screen_name': 'senatorshoshana', 'name': 'Shoshana Weissmann, Sloth Committee Chair 🦥', 'id': '38445467'}]",,,,,0
520,1589342131591618560,1589342131591618560,2022-11-07 03:41:07 Malay Peninsula Standard Time,2022-11-07,03:41:07,800,1058140581787062273,moibrahimesq,Mo' Ibrahim,,had the most beautiful conversation of the year today a chilean a brit and a nigerian exchanging theories of how one world control applies to climate change and rishi sunak was put there to act for the ive always found simple people with brilliant minds interesting ,en,[],[],[],0,0,0,"('', 0)",[],https://twitter.com/MoIbrahimEsq/status/1589342131591618560,False,,0,,,"58.00760,56.22796,300km",,,,,[],,,,,0
521,1589846107709788161,1589846107709788161,2022-11-08 13:03:44 Malay Peninsula Standard Time,2022-11-08,13:03:44,800,1071478219109351424,tommoyerut,Tom Moyer 🇺🇸,,utah has the opportunity to become one of the first republican led states to lead the charge in terms of climate protection and environmental conservation https t co zejym sdg ,en,"['jeremyjones', 'utsnowhydro', 'repjohncurtis', 'protectwinters']",['https://www.sltrib.com/sports/2022/11/04/searching-unicorns-can/'],[],2,6,28,"('', 0)",[],https://twitter.com/TomMoyerUT/status/1589846107709788161,False,,0,,,"58.00760,56.22796,300km",,,,,[],,,,,0
522,1589794052568141824,1589723577070362626,2022-11-08 09:36:53 Malay Peninsula Standard Time,2022-11-08,09:36:53,800,1071478219109351424,tommoyerut,Tom Moyer 🇺🇸,, or caucus,en,"['senatorshoshana', 'sutherlandinst', 'climate']",[],[],0,0,1,"('', 0)",[],https://twitter.com/TomMoyerUT/status/1589794052568141824,False,,0,,,"58.00760,56.22796,300km",,,,,"[{'screen_name': 'senatorshoshana', 'name': 'Shoshana Weissmann, Sloth Committee Chair 🦥', 'id': '38445467'}]",,,,,0
523,1589342131591618560,1589342131591618560,2022-11-07 03:41:07 Malay Peninsula Standard Time,2022-11-07,03:41:07,800,1058140581787062273,moibrahimesq,Mo' Ibrahim,,had the most beautiful conversation of the year today a chilean a brit and a nigerian exchanging theories of how one world control applies to climate change and rishi sunak was put there to act for the ive always found simple people with brilliant minds interesting ,en,[],[],[],0,0,0,"('', 0)",[],https://twitter.com/MoIbrahimEsq/status/1589342131591618560,False,,0,,,"58.00760,56.22796,300km",,,,,[],,,,,0
524,1589846107709788161,1589846107709788161,2022-11-08 13:03:44 Malay Peninsula Standard Time,2022-11-08,13:03:44,800,1071478219109351424,tommoyerut,Tom Moyer 🇺🇸,,utah has the opportunity to become one of the first republican led states to lead the charge in terms of climate protection and environmental conservation https t co zejym sdg ,en,"['jeremyjones', 'utsnowhydro', 'repjohncurtis', 'protectwinters']",['https://www.sltrib.com/sports/2022/11/04/searching-unicorns-can/'],[],2,6,28,"('', 0)",[],https://twitter.com/TomMoyerUT/status/1589846107709788161,False,,0,,,"58.00760,56.22796,300km",,,,,[],,,,,0
525,1589794052568141824,1589723577070362626,2022-11-08 09:36:53 Malay Peninsula Standard Time,2022-11-08,09:36:53,800,1071478219109351424,tommoyerut,Tom Moyer 🇺🇸,, or caucus,en,"['senatorshoshana', 'sutherlandinst', 'climate']",[],[],0,0,1,"('', 0)",[],https://twitter.com/TomMoyerUT/status/1589794052568141824,False,,0,,,"58.00760,56.22796,300km",,,,,"[{'screen_name': 'senatorshoshana', 'name': 'Shoshana Weissmann, Sloth Committee Chair 🦥', 'id': '38445467'}]",,,,,0
526,1589342131591618560,1589342131591618560,2022-11-07 03:41:07 Malay Peninsula Standard Time,2022-11-07,03:41:07,800,1058140581787062273,moibrahimesq,Mo' Ibrahim,,had the most beautiful conversation of the year today a chilean a brit and a nigerian exchanging theories of how one world control applies to climate change and rishi sunak was put there to act for the ive always found simple people with brilliant minds interesting ,en,[],[],[],0,0,0,"('', 0)",[],https://twitter.com/MoIbrahimEsq/status/1589342131591618560,False,,0,,,"58.00760,56.22796,300km",,,,,[],,,,,0
527,1501598709523660800,1501598709523660800,2022-03-10 00:40:05 Malay Peninsula Standard Time,2022-03-10,00:40:05,800,1242700189032493056,t9d6eubea63fcxb,Tatiana Kucher,,the earthquake increases the strength and frequency increases we need to unite to help each other in a time of climate threat earthquake wewant live change creativesociety globalcrisis,en,['creativescty'],[],[],0,0,0,"('', 0)",[],https://twitter.com/t9d6euBeA63fCxB/status/1501598709523660800,False,https://twitter.com/_GlobalCrisis_/status/1500858508065001474,0,,,"53.19171,50.19091,300km",,,,,[],,,,,0
528,1501589562409340935,1501589562409340935,2022-03-10 00:03:44 Malay Peninsula Standard Time,2022-03-10,00:03:44,800,1242700189032493056,t9d6eubea63fcxb,Tatiana Kucher,,climate change is accelerating we all need to act unification is the only way out australia wewant live change creativesociety globalcrisis,en,['creativescty'],[],[],1,0,0,"('', 0)",[],https://twitter.com/t9d6euBeA63fCxB/status/1501589562409340935,False,https://twitter.com/_GlobalCrisis_/status/1500524993125437440,0,,,"53.19171,50.19091,300km",,,,,[],,,,,0
529,1501229664282447873,1501229664282447873,2022-03-09 00:13:38 Malay Peninsula Standard Time,2022-03-09,00:13:38,800,1242700189032493056,t9d6eubea63fcxb,Tatiana Kucher,,the climate is changing we have to change ourselves in order to survive wewant live change creativesociety globalcrisis,en,['creativescty'],[],[],0,0,0,"('', 0)",[],https://twitter.com/t9d6euBeA63fCxB/status/1501229664282447873,False,https://twitter.com/_GlobalCrisis_/status/1500083540234547203,0,,,"53.19171,50.19091,300km",,,,,[],,,,,0
530,1493999659043328012,1493999659043328012,2022-02-17 01:24:10 Malay Peninsula Standard Time,2022-02-17,01:24:10,800,1242700189032493056,t9d6eubea63fcxb,Tatiana Kucher,,the climate is changing if you have the information it has it is obvious disasters climatechange creativesociety globalcrisis,en,['creativescty'],[],[],0,0,1,"('', 0)",[],https://twitter.com/t9d6euBeA63fCxB/status/1493999659043328012,False,https://twitter.com/_GlobalCrisis_/status/1493526213222187008,0,,,"53.19171,50.19091,300km",,,,,[],,,,,0
531,1493546763650797568,1493546763650797568,2022-02-15 19:24:31 Malay Peninsula Standard Time,2022-02-15,19:24:31,800,1242700189032493056,t9d6eubea63fcxb,Tatiana Kucher,,we need to know everything about climate change this is the only way we can survive landslides wewant live change creativesociety globalcrisis solarsystem,en,['creativescty'],[],[],0,0,0,"('', 0)",[],https://twitter.com/t9d6euBeA63fCxB/status/1493546763650797568,False,https://twitter.com/_GlobalCrisis_/status/1491419112127352834,0,,,"53.19171,50.19091,300km",,,,,[],,,,,0
532,1493476060570206208,1491123298708901888,2022-02-15 14:43:34 Malay Peninsula Standard Time,2022-02-15,14:43:34,800,1242700189032493056,t9d6eubea63fcxb,Tatiana Kucher,, let us tell the truth about climate it is the only thing that will help us survive creativesociety globalcrisis wewant live,en,"['creativescty', 'creativescty']",[],[],0,0,0,"('', 0)",[],https://twitter.com/t9d6euBeA63fCxB/status/1493476060570206208,False,,0,,,"53.19171,50.19091,300km",,,,,"[{'screen_name': 'CreativeScty', 'name': 'Creative Society', 'id': '1447138928570421256'}]",,,,,0
533,1493475788833923073,1493475788833923073,2022-02-15 14:42:30 Malay Peninsula Standard Time,2022-02-15,14:42:30,800,1242700189032493056,t9d6eubea63fcxb,Tatiana Kucher,,it takes honest people to tell the truth about climate to save people creativesociety globalcrisis wewant live,en,['creativescty'],[],[],0,0,0,"('', 0)",[],https://twitter.com/t9d6euBeA63fCxB/status/1493475788833923073,False,https://twitter.com/CreativeScty/status/1491123298708901888,0,,,"53.19171,50.19091,300km",,,,,[],,,,,0
534,1493247609884061697,1490784934482505729,2022-02-14 23:35:48 Malay Peninsula Standard Time,2022-02-14,23:35:48,800,1242700189032493056,t9d6eubea63fcxb,Tatiana Kucher,, globalcrisis we need to know the truth about climate change it is the only thing that can save us solarsystem earth climatechange time truth globalcrisis,en,[],[],[],0,0,0,"('', 0)",[],https://twitter.com/t9d6euBeA63fCxB/status/1493247609884061697,False,,0,,,"53.19171,50.19091,300km",,,,,"[{'screen_name': '_GlobalCrisis_', 'name': 'Global Crisis', 'id': '1429514676648480781'}]",,,,,0
535,1492091575924576256,1492091575924576256,2022-02-11 19:02:08 Malay Peninsula Standard Time,2022-02-11,19:02:08,800,1242700189032493056,t9d6eubea63fcxb,Tatiana Kucher,,uniting scientists will help us solve our problems with the climate only together can we survive creativesociety globalcrisis,en,['creativescty'],[],[],0,0,0,"('', 0)",[],https://twitter.com/t9d6euBeA63fCxB/status/1492091575924576256,False,https://twitter.com/_GlobalCrisis_/status/1489970064086351876,0,,,"53.19171,50.19091,300km",,,,,[],,,,,0
536,1492089698893942784,1492089698893942784,2022-02-11 18:54:40 Malay Peninsula Standard Time,2022-02-11,18:54:40,800,1242700189032493056,t9d6eubea63fcxb,Tatiana Kucher,,it is important to always remain human especially in times of climate change wewant live creativesociety globalcrisis,en,['creativescty'],[],[],0,0,0,"('', 0)",[],https://twitter.com/t9d6euBeA63fCxB/status/1492089698893942784,False,https://twitter.com/CreativeScty/status/1490010824169111560,0,,,"53.19171,50.19091,300km",,,,,[],,,,,0
537,1489967003842527245,1489967003842527245,2022-02-05 22:19:50 Malay Peninsula Standard Time,2022-02-05,22:19:50,800,1242700189032493056,t9d6eubea63fcxb,Tatiana Kucher,,we cannot do nothing it could cost the lives of everyone on the planet let us unite and fight together against the climate threats lastwarofhumanity media creativesociety globalcrisis,en,['creativescty'],[],[],0,0,0,"('', 0)",[],https://twitter.com/t9d6euBeA63fCxB/status/1489967003842527245,False,https://twitter.com/_GlobalCrisis_/status/1488878755342954501,0,,,"53.19171,50.19091,300km",,,,,[],,,,,0
538,1489476289585201158,1489476289585201158,2022-02-04 13:49:55 Malay Peninsula Standard Time,2022-02-04,13:49:55,800,1242700189032493056,t9d6eubea63fcxb,Tatiana Kucher,,the honesty and courage of the speakers pleases me it means we have a chance to win the war with climate globalwarming earth co creativesociety time truth,en,['creativescty'],[],[],0,0,0,"('', 0)",[],https://twitter.com/t9d6euBeA63fCxB/status/1489476289585201158,False,https://twitter.com/_GlobalCrisis_/status/1488557761071751171,0,,,"53.19171,50.19091,300km",,,,,[],,,,,0
539,1487841347423854593,1487131053114408964,2022-01-31 01:33:14 Malay Peninsula Standard Time,2022-01-31,01:33:14,800,1242700189032493056,t9d6eubea63fcxb,Tatiana Kucher,, globalcrisis we need to know the whole truth about the environment and the climate we are lied to for profit but lies can cost us our lives plastic environmental climatechange creativesociety,en,['creativescty'],[],[],0,0,0,"('', 0)",[],https://twitter.com/t9d6euBeA63fCxB/status/1487841347423854593,False,,0,,,"53.19171,50.19091,300km",,,,,"[{'screen_name': '_GlobalCrisis_', 'name': 'Global Crisis', 'id': '1429514676648480781'}]",,,,,0
